"In a letter to me sent by Kim Jong Un, he stated, very nicely, that he would like to meet and start negotiations as soon as the joint U.S./South Korea joint exercise are over. It was a long letter, much of it complaining about the ridiculous and expensive exercises. It was.....",Donald J. Trump
"Other good polls also in fifties, despite only Fake News, and then phony polls by A.P., CNN, NBC and, as always, Fox, who were WAY OFF on 2016 Election!",Donald J. Trump
Congratulations to the GREAT Bob Cousy!,Donald J. Trump
"I'm proud of all of you, and I hope all of you are proud of what we've done together. -President Obama to @OFA supporters",Barack Obama
"Countries are coming to us wanting to negotiate REAL trade deals, not the one sided horror show deals made by past administrations. They don't want to be targeted for Tariffs by the U.S.",Donald J. Trump
"Will be going to Dayton, Ohio and El Paso, Texas, tomorrow to meet with First Responders, Law Enforcement, and some of the victims of the terrible shootings.",Donald J. Trump
China dropped the price of their currency to an almost a historic low. It's called currency manipulation. Are you listening Federal Reserve? This is a major violation which will greatly weaken China over time!,Donald J. Trump
"WATCH: President Obama took action to protect Bristol Bay in Alaska, one of America's greatest natural treasures.",Barack Obama
Take this survey-it's only one question:,Barack Obama
Happening now: The President is delivering a statement on Iran.,Barack Obama
"Nice to see that one of my best pupils is still a giant Trump fan. Steve joined me after I won the primaries, but I loved working with him!",Donald J. Trump
"With effort, we can roll back poverty and the roadblocks to opportunity. -President Obama #Selma50 #MarchOn",Barack Obama
"New Poll: The Rasmussen Poll, one of the most accurate in predicting the 2016 Election, has just announced that Trump numbers have recently gone up by four points, to 50%. Thank you to the vicious young Socialist Congresswomen. America will never buy your act!  #MAGA2020",Donald J. Trump
We love our Law Enforcement Officers all around this great Country. What took place in NYC with water being tossed on NYPD officers was a total disgrace. It is time for @NYCMayor @BilldeBlasio to STAND UP for those who protect our lives and serve us all so well...,Donald J. Trump
Have you checked your options yet? #GetCovered:,Barack Obama
President Obama's progressive trade deal would mean stronger protections for workers and the environment:,Barack Obama
My entire presidency has been about helping working families. -President Obama,Barack Obama
Wish the President happy holidays. Sign OFA's card:,Barack Obama
"And on top of all that, on the 80th anniversary of another meeting between German and Russian Foreign Ministers",Toomas Hendrik Ilves
"As Corey Lewandowski stated very clearly yesterday in front of the House Judiciary Committee, President Trump didn't do anything wrong or illegal. But they all know that. The Democrats are hurting our Country, and getting nothing done. Shameful! @CLewandowski_  @foxandfriends",Donald J. Trump
"I want to express my gratitude to America's magnificent @FLOTUS for tonight's exquisite evening where we celebrated more than a century of loyal and devoted friendship betweenBoth of our nations are blessed by uncommon courage, unfailing commitment, and unyielding character!",Donald J. Trump
"What happened to FCO's ertswhile mantra never apologise, never explain?. When confidential US documents are leaked, USG employees or those holding a security clearance may not and do not comment. So why the noise?",Toomas Hendrik Ilves
And here they go in Canada...,Toomas Hendrik Ilves
Make getting health insurance one of the first things you do this year:,Barack Obama
LIVE: President Obama is speaking at the Edmund Pettus Bridge on the 50th anniversary of the Selma marches.  #Selma50,Barack Obama
"Because we have done so well with Energy over the last few years (thank you, Mr. President!), we are a net Energy Exporter, &amp; now the Number One Energy Producer in the World. We don't need Middle Eastern Oil &amp; Gas, &amp; in fact have very few tankers there, but will help our Allies!",Donald J. Trump
"They are liars, and in my opinion, TRAITORS! @LouDobbs talking about Comey and his dwindling group of friends.",Donald J. Trump
ICYMI (I did),Toomas Hendrik Ilves
"Sad at being called out for Russian propaganda, One America News threatens to sue the &lt;i&gt;Daily Beast&lt;/i&gt;",Toomas Hendrik Ilves
The unemployment rate dropped in every single state during 2014-the first time that's happened in 30 years.,Barack Obama
This exchange wins the cerebral tweet of the day award.,Toomas Hendrik Ilves
About 28 million Americans would benefit if we raised the minimum wage to $10.10. -President Obama #RaiseTheWage,Barack Obama
"If I didn't think this was the best thing to do for working families, I would not be doing it. -President Obama #LeadOnTrade",Barack Obama
LIVE: President Obama is speaking at the White House Summit on Early Education. Watch here:  #InvestInUs,Barack Obama
"The Republican Party is the Party for ALL Americans. We are the Party of the American Worker, the American Family &amp; the American Dream. This is the proud banner the Republican Party will carry into the Republican National Convention next summer in the great city of Charlotte, NC!",Donald J. Trump
"FACT: Thanks to #ImmigrationAction, the economy will grow and average wages will go up for both U.S. born and immigrant workers.",Barack Obama
Brittany Kaiser's work with Cambridge Analytica helped elect Donald Trump. She's hoping the world will forgive her.,Toomas Hendrik Ilves
"The Failing New York Times stated, in an article written by Obama flunky Peter Baker (who lovingly wrote Obama book),Even after the President forecast the storm to include Alabama. THIS IS NOT TRUE. I said, VERY EARLY ON, that it MAY EVEN hit Alabama. A BIG DIFFERENCE.....",Donald J. Trump
"The G7 in France was so successful, and yet when I came back and read the Corrupt and Fake News, and watched numerous networks, it was not even recognizable from what actually took place at the Great G7 event!",Donald J. Trump
"Denmark is a very special country with incredible people, but based on Prime Minister Mette Frederiksen's comments, that she would have no interest in discussing the purchase of Greenland, I will be postponing our meeting scheduled in two weeks for another time....",Donald J. Trump
"Great cohesion inside the Republican Party, the best I have ever seen. Despite all of the Fake News, my Poll Numbers are great. New internal polls show them to be the strongest we've had so far! Think what they'd be if I got fair media coverage!",Donald J. Trump
"It's not just workers: According to a new survey, support is high among employers to #RaiseTheWage.",Barack Obama
"If I hadn't won the 2016 Election, we would be in a Great Recession/Depression right now. The people I saw on stage last night, &amp; you can add in Sleepy Joe, Harris, &amp; the rest, will lead us into an economic sinkhole the likes of which we have never seen before. With me, only up!",Donald J. Trump
"We are tracking closely tropical storm Dorian as it heads, as usual, to Puerto Rico. FEMA and all others are ready,  and will do a great job. When they do, let them know it, and give them a big Thank You - Not like last time. That includes from the incompetent Mayor of San Juan!",Donald J. Trump
"If you chip in right now, another supporter will match your donation-meaning you'll make double the impact:",Barack Obama
Maryland was never in play in 2016. The Russians targeted it anyway.,Toomas Hendrik Ilves
The Juncker Commission's digital legacy,Toomas Hendrik Ilves
Beautiful evening in New Mexico with Great American Patriots!,Donald J. Trump
This is how grassroots organizing is making progress in the fight to reduce gun violence:,Barack Obama
Fight hard tonight Colby. You are a real Champ! #MAGA,Donald J. Trump
"Wow! A federal Judge in the Southern District of N.Y. completely dismissed a lawsuit brought by the Democratic National Committee against our historic 2016 campaign for President. The Judge said the DNC case was entirely divorced from the facts, yet another total &amp; complete....",Donald J. Trump
#ClimateChangeIsReal. So is President Obama's 3-point game.,Barack Obama
